sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
6512,2024-07-08,136,14,9,401,504,58764.77,13
6513,2024-07-08,510,16,2,400,765,111903.22,8
6514,2024-07-08,753,29,132,403,678,143276.57,6
6515,2024-07-08,158,30,177,401,493,152997.19,8
6516,2024-07-08,777,28,2,400,649,23677.9,8
6517,2024-07-08,743,79,68,403,74,300787.01,3
6518,2024-07-09,875,61,67,402,253,101599.89,15
6519,2024-07-09,21,1,47,401,212,7671.03,11
6520,2024-07-09,927,86,130,401,536,137956.15,11
6521,2024-07-09,35,11,112,400,929,113407.55,16
6522,2024-07-09,707,9,54,401,661,116803.07,11
6523,2024-07-09,834,4,36,400,977,82892.09,13
6524,2024-07-09,670,69,137,401,59,140064.36,14
6525,2024-07-09,890,3,178,401,136,169225.29,19
6526,2024-07-09,57,94,45,403,348,125901.67,16
6527,2024-07-09,995,37,137,401,350,82699.25,6
6528,2024-07-09,167,40,60,401,553,24412.98,7
6529,2024-07-09,246,59,40,400,89,7638.69,10
6530,2024-07-09,496,84,153,401,428,31251.47,5
6531,2024-07-09,129,73,129,400,541,94633.23,13
6532,2024-07-09,229,66,200,402,7,73490.62,10
6533,2024-07-09,559,15,186,402,355,201970.63,20
6534,2024-07-09,826,45,77,402,733,121910.89,11
6535,2024-07-09,786,60,129,403,408,139433.96,3
6536,2024-07-09,627,98,104,401,883,135050.75,19
6537,2024-07-09,345,51,76,403,43,165162.16,18
6538,2024-07-09,750,7,150,402,475,216874.2,6
6539,2024-07-09,597,5,184,402,863,186217.77,15
6540,2024-07-10,137,26,72,400,320,127766.57,13
6541,2024-07-10,377,27,113,400,121,33152.88,20
6542,2024-07-10,196,39,43,402,947,200361.84,20
6543,2024-07-10,817,76,105,403,48,81628.74,16
6544,2024-07-10,715,55,150,400,240,148826.59,10
6545,2024-07-10,842,81,2,403,279,109562.39,18
6546,2024-07-10,790,75,160,401,525,131737.81,5
6547,2024-07-10,794,80,3,401,843,91982.55,4
6548,2024-07-10,797,98,37,401,40,32332.21,7
6549,2024-07-10,451,65,31,402,524,190172.73,5
6550,2024-07-10,813,92,119,400,466,24654.67,11
6551,2024-07-10,216,41,149,403,154,155606.0,17
6552,2024-07-10,766,80,161,402,990,159560.96,9
6553,2024-07-11,385,63,133,401,285,140152.98,2
6554,2024-07-11,616,1,129,400,606,124797.2,20
6555,2024-07-11,912,60,148,402,666,2592.06,13
6556,2024-07-11,679,67,169,402,9,101577.32,12
6557,2024-07-11,610,36,105,402,250,51391.96,13
6558,2024-07-11,28,23,178,400,828,2832.82,9
6559,2024-07-11,998,91,23,403,616,177759.1,6
6560,2024-07-11,782,29,79,403,301,88679.15,13
6561,2024-07-11,503,7,69,402,548,181950.17,14
6562,2024-07-11,108,58,183,401,615,156576.01,4
6563,2024-07-11,898,77,197,400,146,194853.92,16
6564,2024-07-11,237,84,84,403,915,267774.63,6
6565,2024-07-12,689,28,66,402,467,138624.46,14
6566,2024-07-12,883,22,150,401,418,79102.98,3
6567,2024-07-12,149,13,70,402,285,62184.25,20
6568,2024-07-12,534,92,167,400,943,141715.48,14
6569,2024-07-12,594,49,145,401,690,52758.82,7
6570,2024-07-12,961,62,166,403,346,50621.29,20
6571,2024-07-12,241,28,26,403,777,238036.81,15
6572,2024-07-12,92,51,168,400,281,62027.46,20
6573,2024-07-13,327,28,172,400,521,193408.21,18
6574,2024-07-13,738,97,134,400,490,54349.69,20
6575,2024-07-13,951,70,47,401,427,32739.52,12
6576,2024-07-13,129,43,64,400,590,50266.55,9
6577,2024-07-13,301,6,8,403,975,57437.68,12
6578,2024-07-13,101,78,191,401,740,7954.59,17
6579,2024-07-13,204,95,95,403,557,102478.72,12
6580,2024-07-13,596,27,33,400,586,8126.96,16
6581,2024-07-13,701,4,186,400,860,93402.45,10
6582,2024-07-13,645,52,118,401,285,92159.8,17
6583,2024-07-13,54,94,184,400,548,25631.43,17
6584,2024-07-13,420,34,151,402,181,41448.72,9
6585,2024-07-13,320,98,67,400,301,90081.37,13
6586,2024-07-13,568,56,196,400,169,185222.63,4
6587,2024-07-13,522,63,95,403,603,288758.36,12
6588,2024-07-13,987,2,41,400,244,44366.67,6
6589,2024-07-13,526,4,53,400,530,22036.79,20
6590,2024-07-14,349,95,148,403,828,263731.74,20
6591,2024-07-14,569,74,96,401,667,51288.44,11
6592,2024-07-14,769,79,169,400,284,69079.96,18
6593,2024-07-14,733,26,109,400,156,30730.4,4
6594,2024-07-14,205,70,42,400,750,39384.94,3
6595,2024-07-14,786,1,74,403,440,220962.68,20
6596,2024-07-14,769,81,60,402,248,14948.47,10
6597,2024-07-14,996,16,2,403,949,33146.14,2
6598,2024-07-14,945,77,121,402,926,119765.69,12
6599,2024-07-14,980,90,194,402,235,73803.49,11
6600,2024-07-14,473,23,139,401,670,151473.55,5
6601,2024-07-15,7,33,183,400,746,82403.59,13
6602,2024-07-15,993,57,45,401,569,72565.73,11
6603,2024-07-15,117,85,125,401,828,165061.9,5
6604,2024-07-15,564,39,76,403,722,252604.95,16
6605,2024-07-15,989,87,143,402,313,75032.41,19
6606,2024-07-15,568,87,187,403,500,3976.13,13
6607,2024-07-15,210,21,57,401,578,129505.62,9
6608,2024-07-15,419,70,197,400,735,190282.29,16
6609,2024-07-15,282,28,68,400,68,191161.59,13
6610,2024-07-15,359,76,181,401,502,134802.78,9
6611,2024-07-16,973,69,47,402,233,105979.38,10
6612,2024-07-16,388,84,16,400,39,79336.53,8
6613,2024-07-16,84,66,194,402,404,54207.33,4
6614,2024-07-16,971,41,195,402,300,187245.7,4
6615,2024-07-16,769,28,200,400,798,161193.01,6
6616,2024-07-16,806,16,133,403,561,40229.8,17
6617,2024-07-16,514,28,81,402,269,176408.75,5
6618,2024-07-16,875,24,137,400,322,25494.65,16
6619,2024-07-17,486,32,34,403,24,71538.03,6
6620,2024-07-17,4,54,158,403,513,35451.61,5
6621,2024-07-17,24,82,174,403,351,34917.05,4
6622,2024-07-17,958,51,29,401,128,139621.45,8
6623,2024-07-17,587,8,125,401,120,123747.87,12
6624,2024-07-17,244,51,67,401,303,103905.59,17
6625,2024-07-17,372,56,14,403,313,17441.66,8
6626,2024-07-17,850,89,167,401,583,122454.51,19
6627,2024-07-17,386,5,116,401,95,122773.43,17
6628,2024-07-17,297,5,121,401,792,129133.43,13
6629,2024-07-17,943,83,106,403,248,15169.69,17
6630,2024-07-17,860,32,178,403,476,29671.06,2
6631,2024-07-17,418,26,139,402,66,79903.42,4
6632,2024-07-18,855,73,96,401,924,123110.03,2
6633,2024-07-18,984,27,42,401,340,138346.01,9
6634,2024-07-18,917,43,25,401,734,24271.31,11
6635,2024-07-18,721,99,71,401,195,47426.29,14
6636,2024-07-18,741,38,82,403,316,63184.73,20
6637,2024-07-18,678,81,161,400,687,12346.87,3
6638,2024-07-18,758,16,113,402,442,198171.98,12
6639,2024-07-18,613,91,118,402,755,197367.59,10
6640,2024-07-18,428,17,123,402,693,192742.46,10
6641,2024-07-18,79,36,75,401,9,103887.91,6
6642,2024-07-18,326,11,118,400,598,164260.3,5
6643,2024-07-18,286,23,16,402,235,12646.95,6
6644,2024-07-19,591,94,137,403,69,236299.39,19
6645,2024-07-19,695,72,56,400,818,115478.31,17
6646,2024-07-19,74,1,102,403,593,69165.56,6
6647,2024-07-19,967,76,72,400,640,74979.84,5
6648,2024-07-19,947,4,78,402,793,44398.31,18
6649,2024-07-19,384,92,83,400,460,128040.13,6
6650,2024-07-19,410,3,173,402,238,9831.58,11
6651,2024-07-19,329,36,191,402,869,131094.39,20
6652,2024-07-20,370,62,111,403,821,258519.25,14
6653,2024-07-20,551,31,57,400,448,140777.8,17
6654,2024-07-20,885,15,163,401,698,97864.28,12
6655,2024-07-20,702,79,1,402,524,28734.78,8
6656,2024-07-20,413,55,72,401,587,129505.62,6
6657,2024-07-20,366,13,109,402,19,176855.61,15
6658,2024-07-20,259,46,83,402,413,26053.63,14
6659,2024-07-20,127,64,194,400,523,75292.48,13
6660,2024-07-20,967,85,34,402,418,126379.7,18
6661,2024-07-20,583,53,147,400,452,34676.76,5
6662,2024-07-20,303,61,178,402,381,56352.52,7
6663,2024-07-20,305,83,32,403,388,22052.84,7
6664,2024-07-20,812,33,175,401,352,31074.21,17
6665,2024-07-21,787,92,9,403,365,45943.36,5
6666,2024-07-21,546,50,3,403,67,298849.08,20
6667,2024-07-21,756,47,159,401,664,47745.21,4
6668,2024-07-21,630,95,11,400,437,8947.63,2
6669,2024-07-21,250,76,98,401,465,137034.98,7
6670,2024-07-21,484,15,9,400,128,58452.36,18
6671,2024-07-21,592,78,178,403,430,260523.94,5
6672,2024-07-21,899,94,45,402,565,177369.46,14
6673,2024-07-21,740,91,73,403,129,282343.0,17
6674,2024-07-21,145,12,142,403,891,287889.53,11
6675,2024-07-21,702,95,137,400,799,29480.08,5
6676,2024-07-22,472,99,51,402,442,135786.75,14
6677,2024-07-22,517,44,99,402,947,113107.01,17
6678,2024-07-22,900,22,47,403,638,227979.36,12
6679,2024-07-22,852,73,139,400,665,170140.64,17
6680,2024-07-22,892,99,183,403,415,288624.6,18
6681,2024-07-22,238,47,184,401,457,46292.51,5
6682,2024-07-22,671,87,24,402,625,131518.92,12
6683,2024-07-22,731,25,187,402,234,111431.23,13
6684,2024-07-22,44,49,134,401,667,101797.38,14
6685,2024-07-23,598,32,119,400,137,81837.17,12
6686,2024-07-23,213,79,76,400,346,51184.69,12
6687,2024-07-23,335,28,93,402,77,78719.16,19
6688,2024-07-23,420,20,46,400,907,106823.78,11
6689,2024-07-23,21,82,91,400,63,114931.43,4
6690,2024-07-23,621,85,39,403,954,92822.3,10
6691,2024-07-23,736,68,195,403,838,244184.89,15
6692,2024-07-23,116,6,155,403,949,219592.57,7
6693,2024-07-23,332,73,88,402,243,20556.88,5
6694,2024-07-23,657,7,23,403,746,316658.51,7
6695,2024-07-23,779,78,137,403,782,16873.84,15
6696,2024-07-23,470,24,113,402,705,205813.93,1
6697,2024-07-23,910,49,72,400,560,78867.57,4
6698,2024-07-24,772,54,82,400,791,193642.69,14
6699,2024-07-24,485,8,46,401,83,2746.05,10
6700,2024-07-24,920,7,43,403,323,54129.63,10
6701,2024-07-24,973,39,148,400,124,168147.81,18
6702,2024-07-24,427,12,123,400,220,79746.64,12
6703,2024-07-24,248,49,169,402,577,84841.42,9
6704,2024-07-24,329,20,124,401,888,118539.1,12
6705,2024-07-24,591,47,67,403,260,115710.47,4
6706,2024-07-24,264,51,153,400,856,154238.21,5
6707,2024-07-24,590,54,99,401,845,26149.23,9
6708,2024-07-24,591,24,96,401,423,54920.3,17
6709,2024-07-24,350,37,60,402,467,13831.2,20
6710,2024-07-24,85,14,137,401,252,85817.25,11
6711,2024-07-24,760,92,88,402,262,162622.21,2
6712,2024-07-24,740,12,117,403,352,49184.42,4
6713,2024-07-25,364,67,28,402,44,53023.07,15
6714,2024-07-25,131,54,148,400,647,60327.72,5
6715,2024-07-25,622,86,94,402,107,11574.35,11
6716,2024-07-25,772,5,180,400,83,172211.4,10
6717,2024-07-25,501,53,162,400,694,130658.0,19
6718,2024-07-25,161,33,33,402,369,114716.03,2
6719,2024-07-25,808,27,60,403,577,18778.28,7
6720,2024-07-25,442,84,152,401,433,109999.94,10
6721,2024-07-26,204,39,185,401,751,168055.92,8
6722,2024-07-26,604,69,131,400,464,101256.08,5
6723,2024-07-26,756,5,2,400,29,158633.75,16
6724,2024-07-26,249,45,79,400,14,98892.22,15
6725,2024-07-26,718,63,138,402,312,201523.77,16
6726,2024-07-26,534,49,98,402,289,91477.77,3
6727,2024-07-26,825,58,110,400,852,145993.78,9
6728,2024-07-26,526,22,119,401,494,159747.06,16
6729,2024-07-26,649,34,188,400,827,147068.47,16
6730,2024-07-26,991,93,85,402,447,142132.33,16
6731,2024-07-26,779,98,138,401,889,121054.85,13
6732,2024-07-26,175,33,101,403,798,163057.2,8
6733,2024-07-26,968,36,114,402,941,216561.56,10
6734,2024-07-26,726,48,28,401,855,46859.4,12
6735,2024-07-26,432,5,109,402,239,125753.96,8
6736,2024-07-26,371,47,41,403,630,167267.35,18
6737,2024-07-27,801,41,86,402,44,111185.59,3
6738,2024-07-27,378,58,123,401,634,32420.6,14
6739,2024-07-27,625,66,96,400,413,186121.23,8
6740,2024-07-27,327,54,60,400,854,109383.04,7
6741,2024-07-27,951,63,23,403,509,154236.11,18
6742,2024-07-27,879,76,67,401,728,117688.88,20
6743,2024-07-27,921,66,114,400,617,88264.39,4
6744,2024-07-27,136,86,157,402,718,177235.47,13
6745,2024-07-27,415,37,21,402,873,138400.91,6
6746,2024-07-27,669,49,57,400,417,89573.33,19
6747,2024-07-27,456,64,71,401,591,39578.01,15
6748,2024-07-27,447,57,181,403,733,178895.2,18
6749,2024-07-27,548,62,64,400,598,84611.13,4
6750,2024-07-27,249,20,122,400,506,18031.81,18
6751,2024-07-27,626,35,191,402,324,144791.38,15
6752,2024-07-27,473,33,64,400,398,167034.27,4
6753,2024-07-28,607,32,90,400,911,45597.45,14
6754,2024-07-28,805,98,28,403,143,15537.22,11
6755,2024-07-28,196,35,22,401,510,2816.77,9
6756,2024-07-28,211,17,200,400,775,134741.14,7
6757,2024-07-28,390,84,1,402,18,191893.4,4
6758,2024-07-28,339,60,62,400,765,27077.14,13
6759,2024-07-28,871,76,26,400,651,20747.39,17
6760,2024-07-28,795,3,142,403,865,192093.45,8
6761,2024-07-28,905,99,146,403,122,27265.33,13
6762,2024-07-28,652,70,159,400,801,166116.12,9
6763,2024-07-28,522,38,43,402,459,124793.25,3
6764,2024-07-28,408,28,87,400,322,49348.41,6
6765,2024-07-28,384,33,137,402,635,134066.08,5
6766,2024-07-28,476,4,180,400,249,21900.01,9
6767,2024-07-28,599,2,166,401,327,113312.88,11
6768,2024-07-28,610,98,116,402,180,147383.44,16
6769,2024-07-28,714,39,66,403,39,251869.87,20
6770,2024-07-28,934,75,40,400,823,108328.12,12
6771,2024-07-28,842,98,145,400,761,142946.26,19
6772,2024-07-28,724,82,32,403,953,106822.62,5
6773,2024-07-29,367,52,179,400,218,164416.39,13
6774,2024-07-29,744,89,142,400,383,43526.69,16
6775,2024-07-29,97,99,101,400,514,164377.31,18
6776,2024-07-29,231,18,13,401,530,14261.55,19
6777,2024-07-29,8,73,77,401,162,92071.18,16
6778,2024-07-29,407,90,72,402,339,201769.41,16
6779,2024-07-29,226,40,110,400,535,103600.4,20
6780,2024-07-29,122,31,102,400,448,46925.93,8
6781,2024-07-29,201,38,35,402,79,134512.94,20
6782,2024-07-29,236,33,114,401,55,48524.71,14
6783,2024-08-01,15,77,136,401,444,35910.79,11
6784,2024-08-01,574,74,107,400,851,130208.59,10
6785,2024-08-01,315,97,13,401,16,58055.98,20
6786,2024-08-01,272,76,13,400,285,10373.81,14
6787,2024-08-01,893,32,92,402,48,128971.53,18
6788,2024-08-01,23,24,15,401,910,6324.64,19
6789,2024-08-01,859,15,118,400,652,166311.52,2
6790,2024-08-01,641,73,48,401,735,74425.74,14
6791,2024-08-01,624,2,20,403,93,278767.67,5
6792,2024-08-01,236,19,73,401,278,38585.9,1
6793,2024-08-01,863,68,94,400,621,151034.13,2
6794,2024-08-01,313,93,191,403,196,53996.11,6
6795,2024-08-01,207,16,198,401,722,27566.34,16
6796,2024-08-01,567,65,65,402,923,111744.11,15
6797,2024-08-01,843,43,38,402,686,146132.19,3
6798,2024-08-02,796,16,166,401,544,64150.33,6
6799,2024-08-02,984,61,101,402,436,154109.11,17
6800,2024-08-02,221,47,117,403,831,204122.34,16
6801,2024-08-02,279,9,26,400,580,157696.07,15
6802,2024-08-02,931,69,74,403,256,210270.42,7
6803,2024-08-02,653,59,190,401,235,99565.18,4
6804,2024-08-02,106,24,152,403,448,65189.43,15
6805,2024-08-02,502,22,70,401,249,129983.88,9
6806,2024-08-02,372,37,95,403,344,258987.04,5
6807,2024-08-02,832,47,76,401,345,116501.83,6
6808,2024-08-03,724,15,200,400,210,189891.73,15
6809,2024-08-03,24,66,23,402,697,89913.65,20
6810,2024-08-03,10,7,118,403,636,297880.22,18
6811,2024-08-03,649,18,98,403,429,178995.46,16
6812,2024-08-03,180,58,11,401,253,159339.74,7
6813,2024-08-03,880,53,183,400,915,31355.68,14
6814,2024-08-03,727,47,84,403,992,209301.33,16
6815,2024-08-03,622,59,75,402,772,34700.72,2
6816,2024-08-03,928,52,134,400,575,9123.49,12
6817,2024-08-03,443,76,169,401,174,69341.19,8
6818,2024-08-04,607,27,25,400,238,140328.38,3
6819,2024-08-04,853,89,98,403,86,98268.81,9
6820,2024-08-04,704,36,22,400,363,52669.49,20
6821,2024-08-04,888,83,33,403,639,218256.18,3
6822,2024-08-04,273,80,39,403,296,254108.59,20
6823,2024-08-04,470,35,55,403,15,93056.31,10
6824,2024-08-04,352,5,96,401,221,43723.72,20
6825,2024-08-04,472,35,54,403,219,311212.0,13
6826,2024-08-04,268,30,175,401,364,136698.38,16
6827,2024-08-04,976,72,122,402,161,118179.24,6
6828,2024-08-04,907,38,40,400,783,63785.58,19
6829,2024-08-04,480,57,115,403,550,175186.35,4
6830,2024-08-04,916,85,47,403,6,273221.14,1
6831,2024-08-04,631,74,113,402,910,167582.78,17
6832,2024-08-05,517,42,152,401,994,39772.94,1
6833,2024-08-05,872,35,85,403,267,81929.52,1
6834,2024-08-05,84,15,19,401,463,131170.92,4
6835,2024-08-05,372,87,28,401,187,127255.51,15
6836,2024-08-05,393,15,9,403,201,51222.61,5
6837,2024-08-05,386,32,22,403,878,62249.15,3
6838,2024-08-05,773,90,130,402,586,184653.65,19
6839,2024-08-05,671,52,86,401,399,155831.87,12
6840,2024-08-05,285,65,78,400,607,115595.55,17
6841,2024-08-05,484,11,53,402,819,192407.25,15
6842,2024-08-05,89,81,175,400,376,133940.0,4
6843,2024-08-05,773,51,109,403,631,47680.78,1
6844,2024-08-05,280,84,16,402,845,15909.18,13
6845,2024-08-05,326,53,149,400,307,72088.4,10
6846,2024-08-05,327,84,185,402,735,58609.15,7
6847,2024-08-05,783,54,83,403,623,147219.21,9
6848,2024-08-05,171,41,16,402,376,145059.59,6
6849,2024-08-05,97,74,69,403,512,297245.41,3
6850,2024-08-06,511,88,182,401,150,90583.12,16
6851,2024-08-06,984,51,48,400,250,122355.19,15
6852,2024-08-06,464,85,80,402,836,153863.23,14
6853,2024-08-06,745,41,134,400,829,192822.01,14
6854,2024-08-06,999,58,78,400,641,61089.55,3
6855,2024-08-06,16,63,84,403,13,276896.49,1
6856,2024-08-06,374,79,143,402,90,141797.36,16
6857,2024-08-06,556,22,22,400,649,145661.83,12
6858,2024-08-06,311,11,36,402,206,38186.49,12
6859,2024-08-06,751,19,136,402,855,198507.18,4
6860,2024-08-06,492,64,127,400,203,52825.81,15
6861,2024-08-06,192,59,145,403,629,237468.76,7
6862,2024-08-06,722,35,119,400,638,148318.79,10
6863,2024-08-06,966,11,130,400,482,79102.05,9
6864,2024-08-06,222,93,143,402,218,24578.83,17
6865,2024-08-06,415,9,181,403,639,272385.81,13
6866,2024-08-06,854,74,47,400,70,4473.7,7
6867,2024-08-07,476,14,23,402,15,120234.88,3
6868,2024-08-07,465,8,67,402,770,99968.54,7
6869,2024-08-07,103,19,133,402,966,136725.13,18
6870,2024-08-07,91,90,11,401,319,86632.35,6
6871,2024-08-07,638,74,70,401,846,3844.47,20
6872,2024-08-07,515,3,2,402,825,158577.92,5
6873,2024-08-07,359,70,112,403,419,158680.04,18
6874,2024-08-07,803,4,85,403,168,4610.94,12
6875,2024-08-07,187,36,46,400,732,112645.5,14
6876,2024-08-07,728,74,106,403,669,259254.32,7
6877,2024-08-08,216,14,120,403,896,224304.0,12
6878,2024-08-08,395,96,8,400,271,122765.29,10
6879,2024-08-08,143,8,72,402,719,20847.18,15
6880,2024-08-08,963,90,129,400,806,179850.09,12
6881,2024-08-08,197,33,114,400,521,13284.55,4
6882,2024-08-08,311,4,155,401,569,163414.27,13
6883,2024-08-08,86,81,198,400,668,17543.55,2
6884,2024-08-08,880,21,166,400,83,173403.1,19
6885,2024-08-08,952,54,39,400,601,163439.63,15
6886,2024-08-08,425,83,164,400,47,6681.47,1
6887,2024-08-08,278,89,102,402,429,48509.59,7
6888,2024-08-08,700,97,33,403,549,81294.7,20
6889,2024-08-08,899,83,84,400,284,130872.94,16
6890,2024-08-09,946,97,35,401,541,13428.78,3
6891,2024-08-09,585,31,70,402,135,51347.29,16
6892,2024-08-09,880,62,159,402,726,193993.71,16
6893,2024-08-09,594,4,64,402,611,123698.32,1
6894,2024-08-09,973,69,135,401,469,23846.09,13
6895,2024-08-09,127,3,74,400,926,148221.09,8
6896,2024-08-09,839,20,150,401,602,117547.21,3
6897,2024-08-09,549,34,17,401,190,58091.57,18
6898,2024-08-09,588,68,166,401,251,103834.64,14
6899,2024-08-09,51,98,12,400,742,53841.65,17
6900,2024-08-09,700,93,153,402,831,134267.3,3
6901,2024-08-09,839,81,175,403,331,65723.99,16
6902,2024-08-09,899,56,148,402,857,18054.14,16
6903,2024-08-09,486,23,26,400,195,175063.76,5
6904,2024-08-09,164,85,62,403,723,25728.2,19
6905,2024-08-09,620,40,65,401,854,5580.49,13
6906,2024-08-10,399,54,79,402,922,85891.69,11
6907,2024-08-10,270,66,175,400,719,91976.27,10
6908,2024-08-10,612,14,106,402,976,204048.6,1
6909,2024-08-10,162,61,27,403,823,281774.95,4
6910,2024-08-10,457,28,67,402,856,111475.9,2
6911,2024-08-10,177,6,85,401,748,86968.94,5
6912,2024-08-10,59,6,96,401,473,91610.59,11
6913,2024-08-10,857,86,71,401,365,12348.27,12
6914,2024-08-10,769,40,82,402,78,102337.05,19
6915,2024-08-10,27,66,109,401,31,157036.6,12
6916,2024-08-11,515,23,114,402,600,25986.4,13
6917,2024-08-11,383,49,110,403,635,72707.4,16
6918,2024-08-11,168,99,15,403,881,268810.48,12
6919,2024-08-11,422,7,57,402,28,26813.12,7
6920,2024-08-11,461,40,7,401,373,109291.39,9
6921,2024-08-11,886,44,95,402,459,71256.1,12
6922,2024-08-11,132,92,119,403,618,284113.92,12
6923,2024-08-11,138,82,87,403,281,215917.21,17
6924,2024-08-11,174,49,35,403,919,89781.76,13
6925,2024-08-11,806,75,133,403,914,220995.95,3
6926,2024-08-11,181,7,69,400,734,117099.89,18
6927,2024-08-11,55,79,99,400,80,76132.46,14
6928,2024-08-11,333,70,37,400,591,141949.96,10
6929,2024-08-11,645,86,79,401,491,16848.02,16
6930,2024-08-12,857,90,155,400,360,194287.27,19
6931,2024-08-12,716,11,34,401,614,140649.16,6
6932,2024-08-12,164,19,31,402,93,212405.38,11
6933,2024-08-12,14,64,48,403,265,45208.28,16
6934,2024-08-12,628,58,46,402,143,167895.42,5
6935,2024-08-12,472,91,166,402,706,207958.9,9
6936,2024-08-12,499,8,98,402,202,102985.13,10
6937,2024-08-12,261,22,52,400,343,140132.98,20
6938,2024-08-12,380,56,158,402,765,153662.01,2
6939,2024-08-12,360,96,81,402,972,180229.49,8
6940,2024-08-12,619,74,69,400,376,123234.25,15
6941,2024-08-12,167,41,180,400,953,90179.07,11
6942,2024-08-12,552,75,65,403,17,62349.4,7
6943,2024-08-13,521,90,89,401,634,74904.24,13
6944,2024-08-13,33,70,112,402,345,196540.87,11
6945,2024-08-13,259,57,178,401,632,59508.68,19
6946,2024-08-13,130,16,155,400,489,179576.54,9
6947,2024-08-13,457,72,135,401,299,61298.21,18
6948,2024-08-13,606,8,42,400,646,128665.17,12
6949,2024-08-13,534,72,90,403,235,151930.64,19
6950,2024-08-13,623,69,47,401,466,168747.03,17
6951,2024-08-13,615,27,17,400,103,30730.4,19
6952,2024-08-13,761,47,12,403,933,276361.94,7
6953,2024-08-13,798,42,87,400,855,63512.03,18
6954,2024-08-13,978,100,165,400,840,49914.83,16
6955,2024-08-13,175,65,125,401,223,139940.37,12
6956,2024-08-13,412,60,145,400,794,60347.26,1
6957,2024-08-13,567,21,14,403,589,117447.89,1
6958,2024-08-13,29,71,189,403,262,143811.13,1
6959,2024-08-13,93,22,154,400,880,103619.94,15
6960,2024-08-13,59,29,156,402,947,67480.02,1
6961,2024-08-13,939,41,31,402,242,50542.9,15
6962,2024-08-14,225,9,63,403,30,221697.75,20
6963,2024-08-14,894,99,22,402,620,154421.74,14
6964,2024-08-14,574,80,71,401,646,64362.94,1
6965,2024-08-14,304,93,102,401,799,104472.48,17
6966,2024-08-14,744,20,196,401,817,60571.74,11
6967,2024-08-14,809,96,5,402,898,81847.4,14
6968,2024-08-14,614,65,16,400,37,134682.52,1
6969,2024-08-14,676,7,110,400,487,177681.63,5
6970,2024-08-14,940,45,57,403,999,182604.05,10
6971,2024-08-14,372,36,162,403,5,87175.51,9
6972,2024-08-15,274,61,116,400,664,133803.22,18
6973,2024-08-15,606,56,67,400,988,89749.19,16
6974,2024-08-15,290,99,194,402,870,188206.41,19
6975,2024-08-15,803,85,72,401,92,144812.31,1
6976,2024-08-15,272,37,93,402,776,76350.65,10
6977,2024-08-15,734,45,162,402,263,17875.49,5
6978,2024-08-15,823,78,136,402,336,200115.97,13
6979,2024-08-15,430,16,31,400,792,51419.17,20
6980,2024-08-15,247,22,195,403,716,240542.8,3
6981,2024-08-15,739,70,98,401,237,45601.64,16
6982,2024-08-15,925,33,146,401,788,2834.68,11
6983,2024-08-15,185,41,106,403,484,114541.1,17
6984,2024-08-15,551,90,103,400,872,108054.56,14
6985,2024-08-15,609,21,5,400,560,102721.34,6
6986,2024-08-16,578,81,114,402,604,49872.5,3
6987,2024-08-16,980,24,120,401,278,43245.22,18
6988,2024-08-16,745,82,142,403,319,192394.23,5
6989,2024-08-16,985,88,17,402,971,210975.48,15
6990,2024-08-16,768,59,35,402,308,96549.99,3
6991,2024-08-16,504,31,177,403,452,91619.43,19
6992,2024-08-16,410,65,61,402,578,150086.92,10
6993,2024-08-16,678,58,176,402,42,87075.95,20
6994,2024-08-16,936,20,12,403,982,46611.67,13
6995,2024-08-17,341,54,27,403,231,222833.62,2
6996,2024-08-17,427,59,82,400,841,92660.16,1
6997,2024-08-17,957,51,16,400,683,112176.77,9
6998,2024-08-17,427,89,25,403,485,108894.08,12
6999,2024-08-17,768,18,171,400,101,134643.44,20
7000,2024-08-17,395,39,83,403,737,27131.58,10
7001,2024-08-17,799,32,78,403,891,145181.01,5
7002,2024-08-17,741,40,97,401,325,85037.75,2
7003,2024-08-17,39,20,145,400,642,55482.77,18
7004,2024-08-17,411,28,136,403,852,278433.63,18
7005,2024-08-17,540,45,155,400,292,79590.32,10
7006,2024-08-17,91,80,103,400,311,130951.1,18
7007,2024-08-18,411,47,131,400,835,187352.01,13
7008,2024-08-18,857,98,145,403,712,50955.33,13
7009,2024-08-18,665,80,36,403,281,77619.35,14
7010,2024-08-18,583,45,47,402,434,51481.28,2
7011,2024-08-18,79,10,107,400,736,144645.76,6
7012,2024-08-18,713,86,125,401,982,121196.75,13
7013,2024-08-18,779,94,85,401,939,93045.61,9
7014,2024-08-18,178,27,18,402,184,19797.15,3
7015,2024-08-18,237,26,11,403,400,39929.03,1
7016,2024-08-18,566,75,123,403,388,117314.36,13
7017,2024-08-18,475,1,23,402,399,94069.83,17
7018,2024-08-18,312,33,26,401,450,142137.21,12
7019,2024-08-19,933,42,17,402,423,157684.2,19
7020,2024-08-19,49,58,17,400,141,160001.31,1
7021,2024-08-19,526,62,117,403,355,13131.49,15
7022,2024-08-19,468,72,6,402,934,126335.04,20
7023,2024-08-19,216,58,193,401,504,52333.59,20
7024,2024-08-19,169,36,120,400,531,27057.6,6
7025,2024-08-19,138,29,132,400,414,16605.87,20
7026,2024-08-19,194,45,110,401,372,54636.74,3
7027,2024-08-19,120,67,131,403,351,241511.88,2
7028,2024-08-19,84,94,171,403,192,28434.7,11
